1,2#1_1_1,2#1_2_1,2#1_3_1,2#1_4_1,2#1_5_1,2#1_6_1,3,3_5_TEXT,4,4a,5,6,7,8,8a,9,9a,10,10_7_TEXT,11,12,13,14,15,16,17,18,19,20,20_6_TEXT,21,22,23,24,25,26,27,28,29,30,31,32,33,33_3_TEXT,34,35,36,37,38,39,40,41,41_2_TEXT,Comments
3,46,8,3,,,,5,Philabundance,,,3,5,2,58,,8,,"2,3",,1,2,"1,3,5,7",1,1,10,2,2,2,,,1,1,1,1,"1,4","5,7",1,6,,2,2,,,,1,11,"1,2,3,4,5,7,11","1,2,3",1,1,6,1,,I am just very thankful and grateful for the JRA from my Heart
1,98,,,,,,2,,16,,2,3,2,58,,8,,2,,4,1,"8,9","4,6",1,10,,,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Include bread and milk.
1,78,,,,,,5,Khine ceir,42,,3,3,2,58,,8,,,,1,3,"1,2,4,5,11,12",1,1,1,2,2,2,,,2,3,2,,,,,,,2,2,,,,2,,,,,,,,,
1,80,,,,,,2,,21,,3,3,2,58,,8,,6,,3,2,"2,4,5,6,8,12",5,,,,,,,,2,1,2,,,,,,,2,2,,,,2,,,,,,,,,"Cold box of tissues and cold white tuna packed in water, Chocolate or plain butter cookies."
3,54,14,7,,,,2,,,,2,5,2,58,,8,,1,,2,2,"1,2,4,13,11","5,6",1,"1,6",2,2,2,,,2,2,1,1,"1,2,3","3,5,6",1,2,1,2,2,,,,2,,,,,,,,,I am truly grateful for this organization.
5,56,10,9,6,4,,5,TV ,57,TV,,2,2,58,,8,,1,,3,4,"1,2,3,4,13,5,6,7,8,9,10,11,12","1,2,5,6",,"1,3",,1,2,,,1,1,1,,"2,4,5","1,2,3,4,5,6,7",1,6,,2,2,,,,2,,,,,,,,,Thank you.
5,37,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,,,,,,5,Cousin,,,2,5,2,58,,8,,"2,3,4",,2,1,"1,2,4,5,6,8,11,12","1,3",,"1,8,10,15,16",3,2,2,,,1,2,2,,,,,,,2,2,,,,2,,,,,,,,,I am very thankful for the box I receive every month and thankful to you 
1,80,,,,,,1,,,,5,3,,58,,8,,"2,3,7",Kosher,1,2,"1,8,9","2,3,4",1,"2,14,16",1,1,1,5,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you for all your help 
1,86,,,,,,1,,25,,4,3,2,,,8,,4,,1,2,"1,4,13,5","1,3,5",1,"1,10",3,3,2,,,,3,2,,,,,,,2,2,,,,2,,,,,,,,,
1,96,,,,,,,,45,,,3,2,40,,16,,3,,1,,"13,5,6,8,9,10,11,12","1,3,4,6",1,"2,11",,,1,2,,,,2,,,,,,,2,2,,,,2,,,,,,,,,Very meaningful celebration -Celia 
2,65,66,,,,,1,,34,,4,1,2,58,,8,,4,,2,2,"1,5,6,8,12",3,1,19,3,3,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,80,,,,,,,,21,,4,1,2,58,,3,,1,,2,4,"1,4,13,7,8",2,,,,,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,During my life span I have devoted years of political and religious service. Now I realize the joy of receiving. The connectiveness. The care. The support. The love. Thank you -Cauol
1,79,,,,,,2,,31,,5,1,2,58,,8,,2,,1,1,"1,4,13,10,12",2,,,,,,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"Next month I will be 80 and don't think I will be able to work much longer. I have not taken the monthly boxes, because I could buy my own food. When I stop working and live only through social security, I may need more help. Currently, the holiday boxes are vey meaningful to me."
2,77,80,,,,,1,,34,,3,"3,5",2,2,,2,,"2,3",,1,3,"1,3,6,7,11","2,3,5,6",2,"1,8",1,1,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,thank you for all your help and food -Vleshi
2,70,64,,,,,1,,46,,3,1,2,47,,18,,2,,4,3,"13,5,8,9,11",2,,19,3,,1,6,Baptist,1,1,2,,,,,,,2,2,,,,,,,,,,,,,
2,73,40,,,,,5,Klein LIfe,34,,3,3,2,58,,8,,1,,1,2,"4,13,7,9","1,4,5",1,"2,10,13,14",2,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,very appreciative of the food boxes thank you 
2,61,57,,,,,1,,34,,3,5,1,58,,8,,1,,3,1,"1,2,9,10,11,12",5,2,1,2,2,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,83,,,,,,2,,21,,4,3,2,58,,8,,,,1,2,"1,2,3,13,8",3,1,"1,10",,3,2,,,1,2,2,,,,,,,2,2,,,,2,,,,,,,,,I enjoy the food box every month 
4,65,66,36,32,,,2,,31,,2,4,1,16,,21,French,1,,1,3,"1,3,8,10,11",,2,,1,1,1,3,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"Please see the following about my book on Jews in Europe. My book is a good read but needs marketing. If you publish this book or fund a publisher JRA can have royalties. Book: For my Son JAy's Bar Mitzvah, The Journey of a Sephardic Jewish Mother "
1,71,,,,,,2,,21,,2,5,2,59,Puerto Rico,17,,"2,3",,1,2,"1,2,4,5,8,9","2,3,4,6",2,15,2,2,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
4,50,19,26,,,,4,,57,Philadelphia Corporation for the Aging,3,5,2,1,,8,,1,,1,1,"1,3,4,6,11","1,2,3,4,5,6",2,"1,8",2,2,2,,,1,2,1,1,,"1,2,3,4,5,6,7",,1,2,2,2,,,,1,11,"1,2,4",1,,,1,1,,
2,58,65,,,,,4,,31,,1,5,2,58,,8,,,,2,,"1,3,11",6,1,"1,2,8",,,1,1,,,,2,,,,,,,2,2,,,,,,,,,,,,,
2,62,52,,,,,2,,57,,3,5,2,58,,8,,1,,1,2,"1,2,3,4,13,11,12","2,3,5,6",1,15,1,1,2,,,1,3,2,,,,,,,2,2,,,,1,12,"1,2,4","1,2,3,4",1,1,6,1,,"I really am thankful for this program, but I really could use a little more of these items, more canned salmon, tuna, some tea bags. Overall I am still grateful. P.S. does this program ever give meats- chicken or turkey?"
5,58,60,22,20,18,17,1,,,,2,1,1,,,,,,,,,,,,,,,1,,,1,1,1,2,"1,2,3","1,4,5",1,1,1,,,,,,,,,,,,,,,
4,86,30,9,35,,,6,,,,2,3,2,58,,8,,,,1,2,"1,5,6,10","2,5,6",1,19,2,1,1,6,Jewish renewal,1,1,1,1,"1,2,3","4,5,6,7",1,1,1,,,,,,,,,,,,,,,I thank you from the bottom of my heart for all you provide us!!
1,78,,,,,,1,,57,,3,3,2,58,,8,,1,,2,4,"1,6,8,10,11","3,5",1,"10,16",3,3,1,4,,1,1,,,,,,,,,,,,,,,,,,,,,,
1,82,,,,,,1,,,,2,3,2,58,,8,,1,,2,1,"1,13,6,7,10,11",2,1,"3,10",3,3,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,,
1,73,,,,,,2,,21,,2,5,2,58,,8,,1,,2,1,"1,6,9",3,2,1,2,2,2,,,2,2,,,,,,,,,,,,,,,,,,,,,,
2,70,72,,,,,1,,34,,5,3,2,58,,8,,7,Strictly kosher,3,2,"1,3,4,13,11",5,2,19,2,,1,5,,1,1,,,,,,,,,,,,,,,,,,,,,,
2,66,73,,,,,2,,21,,2,"3,5",2,58,,8,,"2,4",,1,2,"4,13,7,11,12","1,4,5",1,"3,8,10",2,3,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,I am happy to have the help
2,68,62,,,,,1,,57,Philadelphia Corporation for the Aging,2,5,1,58,,8,,"2,6",,1,4,"2,4,13,10,11","1,2,3,4,5",,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,"Whether I eat all of my food that month, I look at my pantry and feel comfort, knowing that I have provisions. Many thanks. - Bruce E "
2,74,20,,,,,1,,57,,2,5,2,58,,8,,1,,1,2,"13,6,7,9,11",3,1,"1,10,16",2,2,2,,,1,3,,,,,,,,,,,,,,,,,,,,,,
2,60,20,,,,,2,,21,,2,2,2,58,,8,,1,,1,1,"1,2,3,4,12",1,1,"1,8,10,16",1,1,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,I thank you. Happy New Year!
1,73,,,,,,1,,57,HO,3,2,2,59,Korea,12,,1,,1,2,"1,4,13,5,12","3,4,6",2,10,3,3,2,,,1,3,,,,,,,,,,,,,,,,,,,,,,JRA has brought happiness to my home and for that I am thankful. Thank you for all that you do and keep up the great work.
1,68,,,,,,5,Dubin House,,,1,3,2,58,,8,,,,1,4,"1,2,7,8,12","2,3",1,1,2,2,2,,,1,3,,,,,,,,,,,,,,,,,,,,,,Thank you so much for your help
1,80,,,,,,5,synagogue,,,3,3,2,58,,8,,"2,3",,5,1,"1,2,3,11,12",,2,"4,10",1,1,1,4,,2,2,,,,,,,,,,,,,,,,,,,,,,Gift cards would be more acceptable rather than the few items you send. Most people throw out the food you send
1,72,,,,,,5,my doctor,,,2,3,2,14,,17,,4,,1,4,"1,2,5,6,7",3,1,19,2,,2,,,1,3,,,,,,,,,,,,,,,,,,,,,,"Living alone during the pandemic, no family in the city, and being old made me feel panic about food survival. JRA gave me the security that someone cared and I would not starve"
2,60,75,,,,,3,,,,5,5,2,58,,8,,3,,1,2,"1,2,9,10,11","1,2,4,5",1,"8,10",2,2,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,
1,80,,,,,,2,,21,,5,3,2,58,,8,,1,,2,2,"1,2,3,4,5","1,3,4",2,10,2,2,1,4,,1,1,,,,,,,,,,,,,,,,,,,,,,Receiving this food box is a wonderful thing. I look forward to this box each month. I really need the food
1,51,,,,,,1,,,,2,5,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,I am very grateful to receive a monthly box during these difficult times and on my fixed income. It is exciting to open every box to see what surprises are inside!
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,67,45,,,,,1,,,,4,5,2,58,,8,,"2,3,4",,1,1,"1,4,13,5,12","1,2,3,4,5,6",1,"1,10",1,,1,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Keep up the great work. Thank you Beth. 
1,91,,,,,,1,,,,3,3,,58,,8,,"2,4",,1,2,"1,2,3,4,13,5,6,7,8,9,10,11,12","1,2,3,4,5,6",1,1,3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,I'm very happy with the food packages-My delivery person-Marlya is a wonderful person + very helpful. Thank you - keep up my pkgs Edith
2,89,61,,,,,2,,31,,3,5,2,,,,,,,,,,,,,,,,,,2,1,2,,,,,,,2,2,,,,2,,,,,,,,,Feel so lucky to have JRA deliveries. Thank you so very much. 
2,73,55,,,,,2,,42,,3,5,2,58,,8,,7,No fish,2,2,"1,2,5,6,8","3,4,5",1,"1,10,15,16",2,2,2,,,,3,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you
1,,,,,,,,,31,,5,1,2,47,,18,,1,,2,2,,"1,6",2,"1,8",,,1,6,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you. M. Liceen
2,74,70,,,,,1,,21,,2,3,2,58,,8,,1,,3,1,"1,2,3,6,11","2,3,4,6",2,"1,4,10,16",2,2,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,I APPRECIATE IT
1,75,,,,,,1,,21,,5,3,2,59,France,8,,1,,2,3,"1,2,4,6,12",3,1,"1,10",2,3,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you all the people and I mean the children who help the adult
3,75,69,35,,,,1,,57,Friend,3,3,1,58,,8,,1,,1,4,"1,13,6,11,12",3,1,"1,2,10",3,3,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,82,,,,,,1,,57,NONE,2,3,2,58,,8,,"1,2,3,5",,1,2,"1,2,13,11","1,5,6",1,10,,2,2,,,2,3,2,,,,,,,2,2,,,,2,,,,,,,,,
1,62,,,,,,2,,57,Project Home,3,5,2,58,,8,,1,,2,2,"1,3,4,5,12","2,5",,"1,10",,3,2,,,2,2,2,,,,,,,2,2,,,,2,,,,,,,,,
1,72,,,,,,2,,34,,3,3,2,58,,8,,1,,1,3,"1,2,3,6,11","1,2,3,4",1,"1,8,10",2,1,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,So very appreciative of your kind generosity. 
1,85.5,,,,,,1,,,,3,"3,5",2,58,,8,,1,,2,3,"1,2,4,8,11",2,1,"1,10",2,3,1,1,,1,1,2,,,,,,,2,2,,,,1,12,"1,2,4,5,6","1,2",1,,,1,,Thank you so for your help. Greatly appreciated
4,60,57,82,17,,,1,,42,,1,5,2,59,Morocco,8,,7,Kosher food,1,2,"1,4,13,5,10","2,6",1,8,1,,2,,,1,1,1,1,3,7,1,1,1,2,2,,,,1,11,"1,4,5","1,2,3,4",1,,2,1,,
4,40,41,14,13,,,1,,,,4,1,1,22,,3,,1,,1,2,"1,2,7,11,12",2,1,19,2,2,2,,,1,3,1,2,3,"3,6",1,1,1,2,2,,,,2,,,,,,,,,
,6,7,17,,,,1,,31,,1,2,2,58,,8,,"2,3",,1,2,"1,2,3,4,13,5,6,7,8,9,10,11,12","1,2,3,4",1,19,2,2,2,,,1,1,1,1,"1,2,3","1,2,5",1,1,1,2,2,,,,2,,,,,,,,,
1,75,,,,,,1,,52,,2,3,2,58,,8,,1,,2,3,"1,13,7,8,10","2,3,4",1,10,,2,2,,,1,3,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you for all your help! God bless all of you for your help - Charles Matthews!
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,76,,,,,,3,,39,,5,3,2,48,,16,,1,,1,2,"2,3,13,5,11",3,1,"1,8,10",3,2,2,,,1,1,2,,,,,,,,,,,,,,,,,,,,,
2,24,54,,,,,1,,,,3,5,2,,,,,3,,3,1,"1,2,3,4,13,5,6,10,11,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,,,,,,2,,57,Opportunity Council,1,3,2,58,,8,,2,,2,2,"1,2,5,6,8","4,5",1,"1,4,10",2,2,2,,,2,3,2,,,,,,,2,2,,,,2,,,,,,,,,
1,74,,,,,,1,,57,Other,3,5,2,58,,8,,1,,1,2,"4,13,5,7,12",6,1,10,1,1,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,I just want to Thank you
2,85,58,,,,,2,,34,,2,3,2,58,,8,,"2,3,7",no salt,1,1,"6,8,9","1,2,3,4",1,"1,10",2,3,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,74,,,,,,1,,57,Not answered,3,3,2,59,Cuba,17,,4,,1,1,"1,2,3,8,11,12",1,1,"1,10",2,2,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,The services received from jar are very good Thank you!
2,92,72,,,,,1,,57,Not answered ,3,3,2,49,,21,Vietnamese,"2,7",No artificial ingredients,3,,"1,2,13,5,12","1,2,3,4,5,6",1,"1,8,10",,,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thanks for your generous donation God Bless you all as always
1,79,,,,,,3,,57,Not answered,4,2,2,58,,8,,4,,1,2,"1,4,13,5,6",2,1,19,1,1,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,I enjoyed everything but gefilte fish. I appreciate the kindness always
1,71,,,,,,2,,21,,4,3,2,58,,8,,1,,2,2,"1,4,5,6,8,11,12","1,2,3",1,"1,10",3,3,2,,,1,3,2,,,,,,,2,2,,,,2,,,,,,,,,I enjoy the box of food and I thank all the volunteers who help everyone is nice
3,52,48,7,,,,1,,,,2,"3,4,5",2,58,,8,,1,,1,2,"1,5,6,7,8","1,2,3,4",1,"1,6",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,51,26,,,,,5,Friend,57,Not answered,5,1,2,23,,11,,1,,3,3,"1,4,5",2,1,19,1,1,1,6,Jewish Only,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,THANK YOU
1,62,,,,,,3,,57,GPASS,4,3,2,58,,8,,1,,1,2,"1,3,6,7,8",3,1,"1,8",2,3,2,,,1,3,2,,,,,,,2,2,,,,2,,,,,,,,,"Thank you for your ongoing ""Mitzvah"", to me, a ""Gentile"" (Christian) neighbor"
1,85,,,,,,1,,57,Not answered,2,3,2,37,,14,,7,,3,4,"1,13,5","2,6",1,"19,6",,,2,,,,,2,,,,,,,2,2,,,,2,,,,,,,,,
1,62,,,,,,2,,34,,5,5,2,47,,16,,4,,1,3,"2,3,13,12","5,6",1,"1,10",1,1,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you for your help god bless you
1,84,,,,,,1,,57,Not answered,2,3,2,58,,8,,2,,1,3,"1,2,4,6,12","1,2,3,4,5,6",1,19,2,2,2,,,2,3,2,,,,,,,2,2,,,,2,,,,,,,,,
1,78,,,,,,1,,57,JRA,5,3,2,2,,2,,"2,3,4",,2,2,"1,2,3,4,13,5,6,12","1,3,6",2,"1,8",,2,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
5,36,35,15,15,12,9,2,,21,,2,2,1,59,Mexico,17,,1,,1,3,"1,3,6,7,8,11",4,1,1,2,2,1,2,,1,1,1,2,2,"2,6,7",1,2,1,2,2,,,,1,11,"1,2,4",2,1,2,2,1,,Very good servicer and very helpful.
5,30,42,9,8,5,,1,,34,,3,2,2,59,Ecuador,17,,6,,1,2,"1,2,7,9","1,3",1,19,3,3,1,5,,1,1,1,2,1,"4,6,7",1,1,2,2,2,,,,1,11,"1,2,4,6","1,2",1,1,6,1,,Thank you very much for your huge help
5,52,28,20,85,80,,2,,57,Maybe OCJCC back in the mid 90's,4,5,1,58,,8,,4,,1,4,"1,3,6,7,9","1,2,3",2,15,2,2,1,6,I take wisdom from every religion unless it's complete trash!,1,1,2,,,,,,,1,,1,,,1,11,"4,6,8","1,2,3",1,,,1,,"I am grateful for everything JRA provides! I love holiday boxes with grape juice (my grandma used to give it to me mixed with pineapple juice but said Royalty drank it that way!). You deliver things I wouldn't even think to grab or things I can't afford especially toilet paper and paper towels, laundry soap, dish soap, canned foods, soups, beans, and so much more! Thank you for keeping my family from having to sell our house back to the bank. Respectfully, Diana Schieber."
2,83,88,,,,,2,,31,,3,1,2,58,,8,,"2,3,4",,1,2,"1,2,3,4,12","2,3",,"1,4,10,14,16",3,3,1,1,,,,2,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,,,,,,4,,57,internet,3,5,2,58,,8,,1,,3,1,"1,2,9,12",2,1,10,3,3,2,,,1,3,2,,,,,,,2,2,,,,1,11,"1,2,4,6,7,9","1,2,3,4",1,1,3,1,,"I'm blessed thankful, and appreciate my box every month. I want to thank you so much  keep up the great work that you all are doing"
3,67,31,9,,,,4,,31,,2,3,1,58,,8,,"2,3,4",,1,2,"1,2,4,8",3,2,19,1,,1,4,,1,1,1,1,1,"5,6,7",1,1,1,2,2,,,,2,,,,,,,,,
5,,,,,,,1,,,,2,1,2,23,,11,,,,3,1,"1,2,5,11,12",1,2,19,,,1,3,,1,1,1,1,"1,2,3","1,2,3,4,5,6,7",1,2,3,2,2,,,,2,,,,,,,,,
2,77,48,,,,,1,,,,3,3,1,58,,8,,1,,2,,"1,2,4,13,5","3,4,5,6",1,"10,14",,,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,We are always happy to receive the JRA box! Thank you for the people who deliver the box!
1,62,,,,,,1,,57,Neighbor,5,,2,58,,8,,1,,1,,"1,2,4,6,8,9",4,1,"1,8,16",3,2,1,6,Jewish,1,1,2,,,,,,,2,2,,,,1,11,"1,2,4","3,4",1,1,4,1,,Satisfied and Grateful 
1,88,,,,,,2,,21,,2,3,2,58,,8,,"2,3,6,7",No dairy,3,2,"1,2,4,6,12","3,4",,10,3,3,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you it helps.
1,75,,,,,,1,,,,3,3,2,58,,8,,1,,1,2,"1,2,3,13,11","1,2,3,4",1,10,3,3,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,I am grateful for the food box.
3,53,18,13,,,,3,,57,not answered,3,5,2,58,,8,,1,,2,1,"1,4,11",5,2,"1,15",2,2,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Sending a change in items would be nice
1,83,,,,,,1,,42,,3,3,2,58,,8,,1,,2,3,"1,2,5,8,12",3,1,"1,10",3,3,2,,,,3,2,,,,,,,2,2,,,,2,,,,,,,,,More variety in canned fruit please.
3,33,33,31,,,,4,,30,,3,1,1,58,,8,,3,,3,1,"1,3,4,13,6,7,9,11,12",1,2,19,2,2,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,66,,,,,,5,211,57,211,2,5,2,59,Trinidad,8,,1,,1,2,"1,2,8,9","1,4,5",1,"1,10,16",3,2,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,I am very satisfied with the boxes I received every month from JRA. I am connected to the Jewish community because I used to work for a Jewish family and attend the synagogue every Sabbath and holidays.
5,34,37,11,4,40,35,2,,57,CCTC,1,1,2,59,Mexico,17,,1,,2,2,"1,2,3,5,11",1,1,"1,8",2,2,2,,,1,3,1,2,4,"4,5,7",1,2,1,2,2,,,,2,,,,,,,,,
2,70,66,,,,,1,,57,,3,5,2,2,,2,,1,,1,1,"1,2,3,6,11","1,2",1,1,2,2,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,76,,,,,,2,,21,,3,5,2,58,,8,,1,,4,1,"1,2,3,6",3,2,"1,3,6,8,10",3,2,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,The food have no taste. Some real kosher meals would be nice.
2,85,63,,,,,1,,31,,2,3,2,47,,16,,4,,1,2,"1,13,6,7,11","1,2,3,4,5",1,10,3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you for everything you have done for me and all Jews.
2,77,76,,,,,1,,,,5,5,2,2,,2,,4,,1,3,"1,5,6,7,11,12","1,2,3,4,5,6",1,"1,8",2,2,2,,,1,3,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you so much for your support. The box we receive helps us a lot. Thank you again.
2,72,56,,,,,1,,,,2,2,1,58,,8,,1,,1,2,"1,5,6,8,9","1,2,3,4,6",1,"1,8",2,1,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,I am very thankful for receiving my box from JRA. It's a real help because receiving this box keeps me from going hungry and helps to keep food in the house. God bless you all.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,,,,,,2,,31,,1,5,2,58,,8,,"2,3,4,7",No hot spicy food,2,1,"1,4,6,9,11,12","2,3",2,1,2,1,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"People that bring the food are very nice and caring. I can use more dinners (meat, chicken, etc), Jewish bread. Orange juice and milk are helpful also. Halah for Kosh Hasshanna also. Bagels for Yom Kipper."
1,91,,,,,,1,,,,5,3,2,58,,8,,"3,4",,3,1,"4,13,5,6,8,9,10,11,12","3,4",1,"4,10,16",,,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,73,,,,,,1,,16,,3,5,2,58,,8,,2,,1,2,"1,13,5,8,9,11,12","1,2,3,4",1,"1,8,10",1,3,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"To receive these boxes each month is really a blessing. Some of the food that I receive I would not have been able to buy myself. I am so happy to receive these boxes and open them with to me a surprise inside. Thank you so much and please keep up the good work. If I were able to donate money to help keep this program going I would give all that I have. I thank my Heavenly Father for your organization and the work that you all are doing. Blessings, blessings, and more blessings. I don't mind giving you my name so others can see that there are people who care. Dorothy Thompson."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,86,85,,,,,1,,34,,3,3,2,47,,16,,"2,3",,2,2,"1,13,6,7,11",3,1,"1,8",3,3,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,
1,84,,,,,,2,,21,,4,3,,40,,16,,1,,1,3,"1,13,5,10,11",,,,,,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,I am happy.
1,79,,,,,,2,,,,4,3,,40,,16,,1,,2,2,"1,13,5,7,11","1,4,6",1,"1,4",,,2,,,1,3,2,,,,,,,2,2,,,,2,,,,,,,,,
1,82,,,,,,2,,31,,4,3,,47,,16,,1,,1,4,"1,2,3,4,13,6,10,11","1,2,3",1,"19,10",3,,,,,,,2,,,,,,,2,2,,,,2,,,,,,,,,
2,44,24,,,,,1,,,,4,2,2,40,,16,,,,1,2,"3,6,9,12",,,,2,2,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Big thank you! You really help! God bless you!!!
2,91,87,,,,,1,,34,,4,2,2,47,,16,,1,,2,4,"1,3,5,6,11",3,1,"1,10,11,16",3,3,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Useful
1,77,,,,,,2,,31,,1,3,2,16,,8,,"2,3,4",,2,,"2,4,13,5,6,10",4,,,,,,,,1,1,,,,,,,,1,2,1,,,,,,,,,,,,
1,74,,,,,,1,,21,,4,3,,48,,16,,1,,2,3,"1,2,13,7,8",3,1,"1,10",2,2,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"I whole heartedly & infinitely thank all staff and volunteers of the jewish relief agency for the food box. Your enormous  assistance and care allow me the opportunity to feel confident that I will not be left hungry and alone. I am always happily and thankfully waiting for the deliveries. I bow to you becuase you are here, for your endless care. From my whole heart, I wish you goodness and prosperity. With respect, Malika"
2,84,82,,,,,1,,,,5,3,2,47,,16,,4,,2,2,"1,2,4,13,9,11",3,1,"1,10",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"We are thankful to JRA for attention to us, assistance, philanthropy, and wish health and success to all. Thank you!"
1,74,,,,,,5,,,,4,3,2,47,,16,,4,,1,2,"1,2,3,6,8,11","1,2,3,5,6",1,"1,2,8,13,16",3,3,1,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
2,78,84,,,,,1,,57,,3,5,2,40,,16,,"2,3,4",,2,1,"1,5,7,8,9","1,2,3,4",1,"1,8,10,15",,,1,2,,1,,2,,,,,,,2,2,,,,2,,,,,,,,,
1,86,86,,,,,5,,57,,3,,2,47,,16,,4,,2,2,"1,3,6,10,11","1,4,5,6",1,"1,8,10,13,16",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thanks to the JRA staff for all your help! Health and wellbeing to you
1,80,,,,,,5,,,,,3,2,40,,16,,,,,,"1,2,3",,,1,,,1,1,,2,1,2,,,,,,,1,2,1,2,,,,,,,,,,,"I receive food form the share, but would like to receive for big holidays, rosh Hashanah "
2,75,75,,,,,1,,57,friend gave number,3,,2,40,,16,,"2,3,4",,2,1,"1,2,4,13,5",6,,"1,10,16",3,3,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Please more vegetables 
1,69,,,,,,1,,,,2,3,,47,,18,,4,,2,2,"1,2,13,5,11","1,2",1,1,2,2,2,,,2,1,2,,,,,,,2,2,,,,2,,,,,,,,,
